kesalahpahaman;salah paham
kesanaa;ke sana
kesekat;ke partisi
kesel;kesal
keselnya;kesalnya
keselsi;kesal
kesian;kasihan
kesinih;ke sini
keslaahan;kesalahan
kespon;tanggapan
kesuwen;
ketahun;tahun
ketamu;ketemu
ketanem;ke tanam
ketauan;ketahuan
keteika;ketika
keteken;ke tekan
keterbatasann;keterbatasan
ketersgan;keterangan
kethank;terima kasih
ketidaak;ketidak
ketidaknyamanan;ketidaknyaman
ketidakstabilan;ketidak stabil
ketikan;ketikkan
ketimbang;menimbang
keupdate;ke pembaruan
key;kunci
keyagan;
kezel;kesal
kg;
kga;tidak
kgak;tidak
kgk;tidak
kh;
kha;
khusunya;khususnya
ki;
kian;
kil;membunuh
kill;membunuh
killed;terbunuh
kin;
king;raja
kingdom;kerajaan
kirain;kira
kirakira;perkiraan
kirangi;kurangi
kirikanan;kiri kanan
kit;
kitet;
kiyeu;begini
kk;
kkwkwkwkkwkwkwkwkwkwkkwkwkwkwkkwkwwkwkkwkwkwkwkwkwkwkkwwkwkkwkkwwkwkwkkwkwkwkwkwkwkwkwkkwkwkkwwkkwkkwkwkwkkwwkkwkwkkwkwkwkkwkwkwkwkkwkwkwkkwkwkkwkwkkwwkwkwkkwkwkwkkwkwkwkkwwkkwkwkw;
kl;
kla;kalau
klahnya;kalahnya
klaisier;glacier
klau;kalau
kli;kali
kliatan;kelihatan
klien;klien
klik;tekan
klo;kalau
klobisasoal;kalau bisa soal
klok;kalau
klow;kalau
klr;
kls;kelas
klu;kalau
kluar;keluar
kluaran;keluarkan
kluhan;keluhan
klw;kalau
klwgini;kalau begini
km;kamu
kmai;
kmaren;kemarin
kmbali;kembali
kmbli;kembali
kmi;kami
kmpret;
kmrin;kemarin
kn;
kna;
knak;
knapa;kenapa
knapaya;kenapa
knokk;
knoq;
know;tahu
knp;kenapa
knpa;kenapa
knt;
kntang;kentang
kntg;kentang
kntl;
kntng;kentang
knyataan;kenyataan
ko;
koar;
koborasi;kolaborasi
kocak;lucu
koclokkj;
kohl;
kok;
kolap;kolaborasi
koleb;kolaborasi
kolep;kolaborasi
kolo;
kologin;
komar;
kombat;tempur
komen;komentar
koment;komentar
komin;
kompatibelin;kompatibel
kompetitiv;kompetitif
komplain;mengeluh
komplan;mengeluh
komplein;mengeluh
komplen;keluhan
komplin;mengeluh
kompress;kompres
kon;
koncol;
konek;koneksi
koneksiy;koneksinya
konesi;koneksi
konfic;konflik
konfig;konfigurasi
konksi;koneksi
konpitebel;kompatibel
konputer;komputer
konsen;konser
konsisten;konsisten
kont;
kontainer;wadah
kontlo;
konto;
kontol;
kontoll;
kontolmemem;
kontor;
kontorl;
kontrol;kontrol
konwksi;koneksi
konyol;lucu
koplok;bodoh
koq;
koreanya;korea
koutanya;kouta
kox;
koyo;seperti
kp;
kpan;kapan
kpd;kepada
kpda;kepada
kq;
kraftonitu;krafton itu
kraftontencent;krafton tencent
kraftoon;krafton
krang;kurang
krapton;krafton
kraton;krafton
kratron;kraftron
kravton;krafton
kren;keren
krengrafik;keren grafis
krepnton;krafton
krepton;krafton
kresek;meretih
krg;kurang
krn;
krna;karena
krpton;krafton
krtu;kartu
ksh;kasih
kshusnya;khususnya
ksi;kasih
ksian;kasihan
ksih;kasih
ksini;ke sini
kslhan;kesalahan
ksni;ke sini
kt;kata
kta;kata
ktemu;ketemu
ktika;ketika
ktl;
ktmu;ketemu
ktny;katanya
ku;
kua;
kualitas;kualitas
kuantitas;kuantitas
kuar;keluar
kuata;kuota
kuatwifi;kuat wifi
kuay;
kudaacukki;
kudu;harus
kuh;
kukasi;kasih
kulgar;
kulitas;kualitas
kulrang;kurang
kumaha;bagaimana
kumpulin;kumpulkan
kuningmerah;kuning merah
kuntul;
kuntull;
kuotatolong;kuota tolong
kuotta;kuota
kuragilah;kurangi
kurakan;kurangkan
kuran;kurang
kurangin;kurangkan
kurng;kurang
kurrang;kurang
kusus;khusus
kutambahin;aku tambahkan
kw;
kwirywjgekijvrka;
ky;seperti
kya;seperti
kyak;seperti
kyalitas;kualitas
kyanya;sepertinya
kyk;seperti
kynya;sepertinya
la;
laa;
laah;
labih;lebih
labildan;stabil dan
lacar;lancar
lack;kekurangan
laen;lain
lagbug;lag bug
lagcrash;lag rusak
lagek;
lagg;lag
lagging;lag
lagih;lagi
lagikami;lagi kami
lagimhon;lagi mohon
lagimohon;lagi mohon
laginy;laginya
lagisebelum;lagi sebelum
lagnya;lag
lagparah;lag parah
lagping;lag sinyal
lah;
lahh;
lahi;
lahpubg;pubg
lahya;
laingly;lain
lainkarna;lain karena
lainlain;lain lain
lainmohon;lain mohon
lainya;lainnya
laiyo;
lakuin;melakukan
lalot;
lalotny;
lam;
lamaa;lama
lamabanget;lama banget
lamakalo;lama kalau
lamakelamaan;lama kelamaan
lamalama;lama
lamban;lambat
lambbat;lambat
lambt;lambat
lamualaikum;
lancarin;lancarkan
lancarlancar;lancar
lancarmantap;lancar bagus sekali
lancarr;lancar
landing;pendaratan
lang;langsung
langgannya;langganannya
language;bahasa
lanjar;mulus
lanjay;
lanjutin;lanjuti
lanjutmohon;lanjut mohon
lansung;langsung
laporankan;laporkan
laporin;laporkan
laq;lag
laren;
last;terakhir
lasung;langsung
latest;terbaru
lau;
laun;lain
lawak;candaan
layaryg;layar yang
layoud;tata letak
layout;tata letak
lbh;lebih
lbih;lebih
lcd;layar kristal cair
le;
league;liga
leak;bocor
lebay;bereaksi berlebihan
lebeih;lebih
lebel;label
lebi;lebih
lebib;lebih
lebibaik;lebih baik
lebihgak;lebih tidak
lebihh;lebih
lebihin;lebihkan
lebik;lebih
lebinenak;lebih enak
lebot;lambat
lee;
left;kiri
leg;lag
lege;legenda
legen;legenda
legend;legenda
legendary;legendaris
legends;legenda
legendtambahi;legenda tambahi
legg;lag
legnya;lag
lejen;legenda
lek;
lelet;lambat
lemahu;lemah
lembalikan;kembalikan
lembuut;lembut
lemes;lelah
lemot;lambat
lemott;lambat
leng;
lengend;legenda
lengkp;lengkap
lengths;panjang
lenngakap;perlengkap
les;
less;lebih sedikit
let;membiarkan
leta;
letakan;letakkan
lete;
levelinfinte;level infinite
lg;lagi
lgberat;lagi berat
lgbt;
lgi;lagi
lgii;lagi
lh;
lho;anda
lhotolong;tolong
liat;lihat
liatnya;lihatnya
liblary;perpustakaan
lieur;pusing
lif;
life;hidup
lik;
like;suka
likes;suka
limakali;lima kali
link;tautan
lipsxzynewplay;
list;daftar
lite;ringan
little;kecil
live;langsung
livi;livik
livikz;livik
lk;
llebih;lebih
lln;
llu;anda
llu;
lm;
lma;lama
lmaa;lama
lncar;lancar
lngsng;langsung
lngsung;langsung
lnjuti;lanjutkan
lny;
lo;anda
loading;memuat
loadingapa;memuat apa
loadingnya;memuatnya
loadingsedang;memuat sedang
lobby;lobi
lobbynya;lobinya
lobsemua;semua
loby;lobi
lock;kunci
lod;
loding;memuat
lodingnya;memuatnya
loe;kamu
log;masuk
logen;login
loggin;masuk
logi;masuk
logically;logically
loging;masuk
loginin;masuk
loginkan;masukkan
loginnya;masuknya
logintrimakasih;masuk terima kasih
logis;logika
logn;masuk
logout;keluar
loh;
lohh;
lol;
lola;lambat
lolo;
lolot;
lomayan;lumayan
lompatin;lompatkan
lompatlompat;lompat lompat
loncat;melompat
long;panjang
loo;
loobby;lobi
looked;tampak
loot;menjarah
looting;penjarahan
lootingan;penjarahan
loqin;masuk
loss;kehilangan
lost;hilang
lot;banyak
lotingan;penjarahan
lotingannya;penjarahannya
lots;banyak
lout;
love;cinta
lovers;pecinta
low;rendah
lowend;kelas bawah
lowkentang;rendah kentang
loyout;tata letak
lqgi;lagi
lte;ringan
lu;anda
luamyang;lumayan
luck;keberuntungan
luckairdrop;tetesan air keberuntungan
luh;anda
luh;
luknut;
lumanyan;lumayan
lumaya;lumayan
lumayang;lumayan
lumayanmohon;lumayan mohon
lumayann;lumayan
lumayun;lumayan
lunayan;lumayan
lupain;lupakan
luting;penjarahan
lutingan;penjarahan
luu;anda
luxxy;
lv;
lvl;level
lwan;lawan
lwat;lewat
lwn;lawan
lwt;lewat
lyout;tata letak
ma;
maaff;maaf
maain;main
maap;maaf
mabar;main barsama
mac;
mace;macet
macem;macam
mach;pertandingan
maching;pertandingan
macht;pentandingan
macihng;pertandingan
mact;pertandingan
macth;pertandingan
macthing;pertandingan
macthmakking;pertandingan
madin;
maem;main
maen;main
maenin;mainkan
maennya;mainnya
maf;maaf
maff;
mafs;
magazin;majalah
magazine;majalah
magic;sihir
magsud;maksud
mah;
mahalin;mahalkan
mahalkarna;mahal karena
mahok;
mai;main
maibe;mungkin
maim;main
maindi;main di
mainin;mainkan
maininnya;mainnya
mainjaringan;main sinyal
mainkarna;main karena
mainkena;main kena
mainlebih;main lebih
mainnin;mainkan
mainsekrangbgc;main sekarang bagus
mainstress;main stress
maintanencenya;pemeliharaannya
maintenance;pemeliharaan
mainx;mainnya
mainya;mainnya
mainyaserasa;mainnya merasa
mak;
makain;makanya
makaitu;maka itu
makasi;terima kasih
makasih;terima kasih
makasihh;terima kasih
make;pakai
makek;pakai
maker;pembuat
makes;membuat
maki;
making;membuat
makk;
makn;makan
maknya;makanya
maks;maksimal
maksa;paksa
maksain;memaksa
maksdnya;maksudnya
maksih;terima kasih
maksudnyatolong;maksudnya tolong
maksut;maksud
maksute;maksud
maksutnya;maksudnya
maktu;waktu
mala;
malakukan;melakukan
malaupun;walaupun
males;malas
malesin;malas
malh;bahkan
malingnya;pencurinya
malio;
mama;
mamaku;
mamaty;
mambuat;membuat
mampus;mati
man;
manamana;mana
manar;dinar
manca;
mancer;tipis
mancet;macet
mandang;pandang
manding;
maneuh;kamu
maney;
manga;
mangkanya;makanya
mangkell;
mangkin;semakin
mani;
manikmati;menikmati
manjadi;menjadi
manjat;panjat
mankn;
manku;
manrap;bagus sekali
mansur;
manta;
mantaaps;bagus sekali
mantab;bagus sekali
mantaf;bagus sekali
mantapp;stabil
mantaps;bagus sekali
manteng;menggeliat
mantep;stabil
mantepp;bagus sekali
mantjap;bagus sekali
mantp;bagus sekali
mantul;bagus betul
mantuul;bagus sekali
manusiawi;manusia
many;banyak
mao;mau
map;peta
mapnamun;peta namun
mapnnya;petanya
mapny;petanya
mapnya;petanya
maps;peta
mapskin;peta skin
mapsnya;petanya
mara;
marahin;marahkan
marai;marah
maringene;mari disini
mark;tanda
marketing;pemasaran
marks;tanda
marshmellow;marshmellow
mas;
masaak;masa
masadulu;masa dulu
masak;masa
masala;masalah
masalahanya;masalahnya
masalahhya;masalahnya
masalahmasalah;masalah
masalahsetiap;masalah setiap
masalanya;masalahnya
masalh;masalah
masamasa;masa masa
masarin;pemasaran
masatapi;masa tapi
mase;masih
mash;masih
masi;masih
masihblag;masih lag
masihh;masih
masik;masih
masin;masih
mask;masker
maslaah;masalah
maslah;masalah
maslh;masalah
masok;masuk
masokk;masuk
mass;
massage;pesan
massee;masih
massuk;masuk
masti;pasti
masuak;masuk
masuj;masuk
masukin;masukkan
masukkarna;masuk karena
masuklagi;masuk lagi
masukmasuk;masuk
masuksiang;masuk siang
mat;
matap;bagus sekali
matc;pertandingan
match;pentandingan
matching;pertandingan
matchingnya;pertandingannya
matchmaking;pertandingan
matchmakingnya;pertandingannya
matchnya;pertandingannya
matcing;pertandingan
matcmaking;pertandingan
mateek;
materials;material
math;
matii;mati
matiin;matikan
matur;mengatakan
mauh;mau
maun;main
maunyamakin;maunya makin
max;maksimal
may;mungkin
mayan;wajar
maybe;mungkin
mayin;makin
mazeh;masih
mb;
mbali;kembali
mban;
mbgb;
mbnya;megabyte
mboek;
mbok;mungkin
mbosenin;membosankan
mbs;
mbuang;buang
mc;
mcx;
mean;berarti
meanwhile;sementara itu
mec;
mech;
mecking;pertandingan
med;
meding;
medium;sedang
mediumhigh;sedang tinggi
medkid;peralatan medis
medkit;peralatan medis
mee;saya
meet;bertemu
megaftipkan;mengaktifkan
megang;pegang
megap;
megisi;mengisi
mehibur;menghibur
mejwmetwfk;
mekaan;
mekedak;meledak
melalukan;melakukan
melawam;melawan
meledag;meledak
melenceng;menyimpang
meletup;meletus
meluang;peluang
melulu;hanya
melulupas;mengelupas
memadahi;memadai
memadai;mencukupi
memaikanya;memainkanya
memain;main
memainkanya;memainkanya
memainknnya;memainkannya
memampunin;memadai
memanage;mengelola
memasuki;masuk
membahana;ledakan
membakan;bug
membaned;blokir
membeliy;membeli
member;anggota
memberitahu;memberi tahu
membisan;
membosan;membosankan
membosenkan;membosankan
membri;memberi
membuanya;membuatnya
memdapatkan;mendapatkan
memeberatkan;memberatkan
memek;
memerangi;perang
memetingkan;pentingkan
memgalami;mengalami
meminimalisir;memperkecil
memksa;memaksa
memory;memori
mempan;bekerja
mempengaruhu;mempengaruhi
memperbaikin;memperbaiki
memperdulikan;mempedulikan
memperingan;ringankan
memprbaiki;memperbaiki
mempuni;memenuhi syarat
memuaskanketimbang;memuaskan dari pada
memuat;muat
memumpuni;memadai
memumpunitencen;memadai tencent
men;
menag;menang
menahanya;menahannya
menanggapikalau;menanggapi kalau
menbosan;membosan
mencelekai;mencelakai
mencet;tekan
menciderai;terluka
mencobah;mencoba
mendapatkannys;mendapatkannya
mendatakang;mendatang
mendi;
mending;memperbaiki
mendingan;lebih baik
mendoenlot;mengunduh
mendoksai;
mendolot;mengunduh
mendonlot;mengunduh
mendowlot;mengunduh
mendownloaang;mengunduh
mendownload;mengunduh
mendownloadnya;mengunduhnya
mendownlod;mengunduh
mendukun;mendukung
mendukungjadi;mendukung jadi
mendwonload;mengunduh
menejemen;pengelolaan
menembaki;tembak
menemeni;menemani
menenbak;menembak
menengahtrimakasih;menengah terima kasih
meneropong;teropong
menetap;tetap
meng;
mengacha;gacha
mengagu;mengganggu
mengakatan;mengangkatkan
mengal;
mengalami;pengalaman
mengalamin;mengalami
mengambang;mengapung
menganalisi;menganalisa
menganggu;mengganggu
mengangu;mengganggu
menganti;mengganti
mengasih;mengkasih
mengasikan;menyenangkan
mengatas;mengatasi
mengcwakn;mengecewakan
mengding;lebih baik
mengdonlow;mengunduh
mengembara;bepergian
mengerikan;menyeramkan
mengertiu;mengerti
menggangu;mengganggu
menggod;menggoda
menggu;mengguna
menggun;mengguna
menghilang;hilang
menghinahina;menghina
mengila;menggila
mengilakan;menggilakan
mengimport;mengimpor
menging;instal
menginstal;instal
menginstall;instal
mengisi;isi
mengistal;instalan
mengistalnyapun;instal
mengngistal;menginstal
mengompilasi;mengeluh
mengontol;
mengukapkan;mengucapkan
menguluh;mengeluh
mengumpurkan;mengumpulkan
mengunakn;mengunakan
mengunistal;menghapus instalan
mengunkan;menggunakan
mengupdate;pembaruan
mengupdete;pembaruan
menhibur;menghibur
menhinna;menghina
menimal;minimal
menindaklanjuti;menindak lanjuti
mening;
menj;menjadi
menjengkelken;menjengkelkan
menjijikan;menjijikkan
menk;
menoerbaikinya;memperbaikinya
mensuport;mendukung
mentang;tantangan
mentangmentang;tunggu saja
menteng;
mentingin;pentingkan
mentit;
mentok;terjebak
menuh;penuh
menuhi;memenuhi
menuhin;penuhkan
menungguu;menunggu
menurunu;menurun
menyeimbangkan;imbang
menyelengsarakan;sengsarakan
menyenagkan;menyenangkan
menyenangkanbuat;menyenangkan buat
menyesali;menyesal
menyosor;
menyusahkan;menyulitkan
meperkay;memperkaya
meqi;
mera;merah
merasain;merasakan
mereketew;tidak tahu
mereport;melaporkan
meresekan;merasakan
meresfresh;menyegarkan
merespon;menanggapi
merespont;menanggapi
merit;kemampuan
merosakan;merusakkan
merpotkan;merepotkan
mersahkan;meresahkan
message;pesan
meting;pertemuan
metkit;peralatan medis
meugurang;mengurang
mex;
mexhadeh;
meyampaikan;menyampaikan
meyeimbang;menyeimbang
mf;
mfanvorijj;
mg;
mgabisin;menghabiskan
mge;
mgkin;mungkin
mh;
mhon;mohon
mhong;mohon
mi;
mian;
mic;microfon
micku;mikrofonku
micro;mikro
microphone;mikrofon
mid;sedang
middle;tengah
midend;pertengahan akhir
midiatek;mediatek
midlow;menengah ke bawah
midrange;kisaran menengah
midstein;pertengahan stein
mikir;pikir
mikirin;pikiran
mikrofon;mikropon
milai;nilai
mili;
milih;pilih
mim;
mimin;
miminnya;
min;
mina;
minclab;
mind;pikiran
mindahin;pindahkan
mines;minus
minggir;menyingkir
minicraf;minecraft
minim;minimal
minimalisir;meminimalkan
minin;
minjaringan;sinyal
minn;
mintak;minta
mintatolong;minta tolong
minumanbom;minuman bom
minus;dikurangi
minutes;menit
minya;
miranmar;miramar
misa;misal
misalny;misalnya
misieven;misi acara
mising;hilang
misqueen;rindu ratu
miss;merindukan
misuh;musuh
mitig;mistik
mivlc;
mjadi;menjadi
mkain;maka
mkan;makan
mkasih;terima kasih
mkin;makin
mknya;makanya
mks;terima kasih
mksd;maksud
mksdnya;maksudnya
mksh;terima kasih
mksi;terima kasih
mksihh;terima kasih
ml;
mlah;bahkan
mlas;malas
mlass;malas
mlbb;mlbb
mlebu;memasuki
mlh;malah
mls;malas
mlsin;malas
mlu;
mlulu;
mluthfi;
mm;
mmang;memang
mmbengkak;membengkak
mmbuat;membuat
mmk;
mmmantap;stabil
mn;
mna;mana
mnata;menata
mncoba;mencoba
mncul;muncul
mnding;lebih baik
mndingan;lebihkan
mngalami;mengalami
mngeluh;mengeluh
mngenakn;mengenakan
mnginstal;menginstal
mngtasi;mengatasi
mngulas;mengulas
mngutamkan;mengutamakan
mnikmati;menikmati
mnit;menit
mnrut;menurut
mnt;
mntap;stabil
mntep;bagus sekali
mntngga;bagus tidak
mnurt;menurut
mnurun;menurun
mnurut;menurut
mo;
mob;
moba;
mobal;seluler
mobel;seluler
mobiil;mobil
mobile;seluler
mobilegame;seluler game
mobilegen;mobile legends
mobilenya;selulernya
mobilie;mobil
mobilny;mobilnya
mod;modifikasi
modar;mati
modif;modifikasi
moga;semoga
moh;
mohan;mohon
mohong;bohong
molotof;molotov
moments;momen
mon;
money;uang
months;bulan
montok;seksi
monton;
mood;suasana hati
moody;mudah marah
mooh;
moreover;lebih lagi
morning;pagi
mosin;
moster;monster
mosterya;monsternya
motifasi;motivasi
move;bergerak
moves;bergerak
mper;
mqone;
mreka;mereka
mrespon;merespon
ms;
msa;masa
msak;masa
msalah;masalah
msh;masih
msih;masih
msk;masuk
mslah;masalah
mslh;masalah
msuh;musuh
msuk;masuk
msultans;sultan
mti;
mtp;mantap
mu;
muak;mual
mualaikum;
mubg;pubg
much;banyak
mudahkan;mudah
mudahmudahan;mudah
mudahnya;mudah
mudeng;mengerti
mudh;mudah
muehehe;
muga;semoga
mugi;saya harap
mukan;
mulaisaya;mulai saya
multiplayer;multipemain
mulu;
muluh;mulu
muluk;
mulung;mengambil
mulus;halus
muluu;
muluuda;sering sudah
mummy;mumi
mumpuni;memenuhi syarat
mun;
munafikentah;munafik entah
munculah;muncul
munculin;munculkan
mundurnaik;mundur naik
mungugu;tunggu
munkin;mungkin
murik;grafis buruk
music;musik
musikny;musiknya
musing;pusing
musnahin;musnahkan
must;harus
musti;haruskah saya
musu;musuh
musuhe;musuh
musuhspektator;musuh mode penonton
musuhtemen;musuh teman
musunya;musuhya
musuv;musuh
mute;bisu
muter;putar
mvp;pemain paling berharga
mw;mau
mwehehehhehehehehehhehehehehehhehehehhehe;
mwng;
mx;
mya;
mymdufmtmcthftumutmffuts;
mythical;mitos
mytic;mistik
mytich;mistik
mzbroe;
na;
nabrak;tabrak
nadeo;
naek;naik
naekin;naikkan
nagebug;bug
naha;
nahan;tahan
naikin;naikkan
naikturun;naik turun
nais;bagus
naise;baik
najis;najis
najissa;jijik
nak;
namba;tambah
nambah;tambah
nambahin;tambahkan
nambh;tambah
name;nama
nampak;muncul
nampaknya;tampaknya
nampung;menampung
nana;
nanaryain;
nandain;tandakan
nangis;menangis
nantang;tantang
nantiny;nantinya
nanya;tanya
napa;kenapa
napaya;kenapa
narzo;
nasip;nasib
nasipnya;nasibnya
natan;
nautakn;tautan
nay;
naya;
ncieh;
nda;
ndaftar;daftar
ndak;tidak
ndeh;
ndes;
ndess;
ndk;tidak
ndka;
ndonlot;mengunduh
ndx;
ne;
nebug;bug
nebula;
nediebdi;
nee;
need;membutuhkan
negbug;bug
neje;
neko;
nekopoi;
nembak;tembak
nembaknya;tembaknya
nembe;baru ini
nembek;tembak
nembk;tembak
nembus;tembus
nemenin;menemeni
nemory;memori
nemu;temu
nemuin;nemukan
nending;
neo;
nerin;benarkan
net;
netizen;warganet
network;sinyal
never;tidak pernah
new;baru
next;berikutnya
nextss;selanjutnya
ng;
nga;tidak
ngaaih;
ngab;
ngabis;habis
ngabisin;habiskan
ngabissin;habiskan
ngabuburit;
ngabug;bug
ngaco;kacau
ngadain;mengadakan
ngadat;menabrak
ngadi;menjadi
ngah;
ngaitkan;mengkaitkan
ngajarin;mengajarkan
ngak;tidak
ngakak;tertawa terbahak bahak
ngalag;lag
ngalahin;mengalahkan
ngalami;mengalami
ngalamin;mengalami
ngamaenkeun;mainkan
ngambang;mengapung
ngambil;mengambil
ngamok;marah
ngangkat;mengangkat
ngantemi;memukul
ngapa;mengapa
ngapaa;mengapa
ngapain;mengapa
ngapainngapain;mengapa
ngapangapain;mengapa
ngapresiasi;apresiasi
ngarif;
ngaruh;pengaruh
ngasi;kasih
ngasih;kasih
ngatain;menyatakan
ngatasin;mengatasi
ngatur;mengatur
ngausah;tidak perlu
ngawur;kacau
ngbaknya;bugnya
ngbug;bug
ngcheter;cheat
ngcok;
ngdrop;menurun
nge;
ngebab;bug
ngebag;bug
ngebak;bug
ngebaknya;bug
ngebalikan;kembalikan
ngebalikin;kembalikan
ngeband;blokir
ngebanned;blokir
ngebanting;banting
ngebass;
ngebat;bug
ngebecknya;
ngeblank;macet
ngeblankheng;rusak
ngebleng;macet
ngeblink;patah patah
ngebol;
ngebolehin;bolehkan
ngebomin;bom
ngebosenin;membosankan
ngebuff;buff
ngebug;bug
ngebugh;bug
ngebuk;bug
ngebung;bug
ngebut;cepat
ngecash;cash
ngecewain;kecewakan
ngechat;mengobrol
ngecheat;cheat
ngecit;cheat
ngecras;rusak
ngedarat;mendarat
ngedengar;mendengar
ngedownlod;mengunduh
ngedrop;menurun
ngedukung;mendukung
ngefram;grafik putus putus
ngeframe;grafis terputus putus
ngeframee;bingkai
ngeframegue;grafis terputus putus saya
ngeframenya;macetnya
ngeframnya;macetnya
ngefream;grafis macet
ngefreaze;macet
ngefreem;macet
ngefreeze;macet
ngefreezeforclose;membekukan untuk dekat
ngefrem;grafis terputus putus
ngefress;
ngefrez;macetnya
ngefreze;macet
ngefrime;macet
ngefris;macet
ngefrish;macet
ngefrizzi;macet
ngegift;memberi hadiah
ngeglich;kesilapan
ngegunain;menggunakan
ngehabisin;menghabiskan
ngehang;rusak
ngeheng;error
ngehilangin;menghilangkan
ngehina;menghina
ngehit;memukul
ngeinvit;mengundang
ngejar;mengejar
ngejeda;jeda
ngejek;menghina
ngekek;
ngekil;membunuh
ngekill;membunuh
ngekrash;rusak
ngelag;lag
ngelagg;lag
ngelagsetiao;lag setiap
ngelaik;lag
ngelak;lag
ngelakkin;lag
ngelaporin;melaporkan
ngelawak;bercanda
ngeleg;lag
ngelek;lag
ngeleknya;lag
ngelihat;melihat
ngelik;penasaran
ngelike;suka
ngelu;mengeluh
ngeluh;mengeluh
ngembang;pengembang
ngen;
ngendaliin;mengendalikan
ngendet;berhenti
ngending;lihat
ngendog;bersembunyi
ngendok;bersembunyi
ngenntoox;
ngentot;
ngenyalahin;salahkan
ngep;
ngepeek;mengintip
ngeperem;macet
ngepngep;
ngeprem;bingkai
ngeprint;pencetakan
ngepronn;tiarap
ngepus;mendorong
ngepush;mendorong
ngepushngerank;menaikan peringkat
ngerame;ramai
ngeras;keras
ngerasa;merasa
ngerasain;merasakan
ngeratain;meratakan
ngerecal;menghidupkan kembali
ngerendahin;merendahkan
ngerender;rendering
ngereport;melaporkan
ngerepotin;merepotkan
ngerframe;macet
ngeri;menakutkan
ngerport;melaporkan
ngerti;mengerti
ngerugiin;merugikan
ngerusak;merusak
ngerush;maju
ngeruss;bergegas
ngesecop;teropong bidik
ngeselin;kesal
ngesiksa;siksa
ngesprey;menembak
ngestack;macet
ngestak;macet
ngestang;macet
ngestuck;macet
ngeten;
ngeteping;
ngetodd;
ngetril;
ngeupdate;mengunduh
ngframe;grafis terputus putus
ngframengefreeze;grafis terputus putus
ngfrem;grafis macet
ngga;tidak
nggabisa;tidak bisa
nggak;tidak
nggaktolong;tidak tolong
nggh;tidak
nggk;tidak
nghibur;menghibur
nghina;menghina
ngidupin;hidupkan
ngikut;mengikut
ngilang;menghilang
nginjak;menginjak
nginstal;menginstal
nginstalnya;menginstalnya
ngisi;mengisi
ngising;
ngk;tidak
ngkk;tidak
nglag;lag
ngleg;lag
nglek;lag
nglekngfrem;grafis macet
ngmong;omong
ngnt;
ngntod;
ngobatin;mengobati
ngoding;pengkodean
ngomong;omong
ngono;
ngontrol;kontrol
ngotak;berpikir
ngotk;berpikir
ngpa;mengapa
ngpin;mengapa
ngpram;macet
ngpush;dorongan
ngrusak;merusak
ngtd;
ngulang;mengulang
ngulangi;mengulangi
ngulik;studi
ngumpet;bersembunyi
ngumpulin;mengumpulkan
ngumpulkan;mengumpulkan
ngunci;mengunci
ngunduh;mengunduh
ngupdeat;pembaruan
ngurangin;mengurangi
nguras;menguras
ngurusin;mengurus
ngutang;hutang
nh;
nha;
nhi;
nhlek;
ni;
nia;
nian;
nibos;
nice;bagus
niceu;baik
nich;
nick;nama panggilan
nickname;nama panggilan
nie;
nieh;
nih;
nihgame;ini game
nihh;
nihu;
nii;
niki;
nikk;
nikmati;nikmat
nimbak;tembak
ningamen;dalam game
ninggalin;tinggalkan
niru;tiru
nix;
niya;ini ya
nj;
njay;
njer;
nji;
njir;
njirr;
njrr;
nlvn;
nmabah;tambah
nn;
nnga;
nngak;tidak
nngedonglod;mengunduh
nngg;tunggu
nnt;nanti
nnta;nanti
nnti;nanti
nnton;tonton
nnya;tanya
nob;cupu
nobb;cupu
noble;bangsawan
nocoment;tidak komentar
noctum;nokturnal
nolongin;tolongkan
non;
nonaktifin;nonaktifkan
nongol;muncul
nonstop;tanpa henti
nonton;tonton
noob;cupu
normalseperti;normal seperti
normaltransparan;normal transparan
nostalgia;nostalgia
note;catatan
nothing;tidak ada
notif;notifikasi
notify;memberitahukan
notivicasi;notifikasi
novo;
nowadays;dewasa ini
npa;kenapa
npc;karakter non pemain
nprxipan;
ns;
nt;
ntah;entah
ntahlah;entahlah
ntap;stabil
ntapp;bagus sekali
ntaps;bagus sekali
ntar;nanti
ntb;
ntuk;untuk
nu;
nue;
nul;
nulis;tulis
number;nomor
numpang;mengendarai
numpuk;tumpuk
nunduk;tunduk
nung;
nunggu;tunggu
nungguin;tunggu
nunggunya;tunggunya
nungu;tunggu
nuntasin;tuntas
nup;cupu
nurunin;turunkan
nutup;tutup
nuwonsewu;saya minta maaf
ny;
nya;
nyaa;
nyabug;bug
nyaenakkan;nyamannya
nyah;
nyaini;ini
nyakut;terjebak
nyalahin;salahkan
nyalih;nyali
nyamohon;mohon
nyampah;sampah
nyampai;sampai
nyampe;sampai
nyandet;tidur
nyangkut;terjebak
nyapa;sapa
nyarankan;sarankan
nyari;cari
nyat;nyata
nyaterimakasih;terima kasih
nyauda;
nye;
nyebelin;menyebalkan
nyed;
nyedot;mengisapkesini
nyelam;menyelam
nyeleng;
nyelsain;menyelesaikan
nyembah;sembah
nyepin;putaran
nyerang;menyerang
nyesal;menyesal
nyesek;menyesal
nyesel;menyesal
nyet;
nyetak;cetak
nyetingnya;pengaturannya
nyetir;setir
nyh;
nyiksa;menyiksa
nyimak;mendengarkan
nyimpen;menyimpan
nying;
nyinjak;injak
nyoba;coba
