content,sentiment
Good luck,positive
Kurang bagus,negative
"وذكر فان الذكرى تنفع المؤمنين “Dan tetaplah memberi peringatan, karena sesungguhnya peringatan itu bermanfaat bagi orang-orang mukmin.",negative
Gamenya seru banget !,positive
Musuh sama bot ngak ada bedanya,neutral
Baru update gw gabisa masuk pake gmail anjeng. Kecewa si anj,negative
Setiap kali sayang menembakan peti harian Selalu ngak pernah hoky Apalah daya akun yang nga pernah top up Uc saya bermain cuma sekedar hiburan,neutral
Gila ni game minggu kemarin saya mau masuk game nya udh nungguin sampai 15 menit msa harus nungguin lagi 20 min tolong map Miramar nya di percepat erangel mulu bisa masuk cepet nya aneh,negative
"Plise buat tencent turunin lagi dong data"" nya sekarang ram 4gb ke bawah sudah ga pantas lagi main pubg",positive
Game gelo ajg,negative
"Dear development,sangat menyayang kan dengan map livikz yang sekarang ,saya lebih suka map livik yang dulu,yang sekarang semakin mirip dengan freefire saya sangat tidak suka apalagi harus disamakan , #kembalikan_livik_yg_dulu",neutral
Lumayan lah,positive
Good game but boring,neutral
Kadang bug,negative
Sunuot,negative
"Keknya ada yang panik nih , PUBG NS MAU RILIS BOSS!!!",neutral
"Kenapa lagi main tiba tiba kembali ke loby, kata nya permainan berakhir",negative
Broo tutor main pubg untuk pemula 😁,positive
udh,positive
Selamat menjalankan ibadah puasa bagi yang menjalankannya 🙏🙏🙏,neutral
Lumayan lah dari pada free fire tapi kenapa kok pas di dalam gamenya nge lag trus patah² padahal ping 35 dan juga hp ku ram 8...tolong jelaskan,negative
kerenn,negative
Benerin bug suara nembak di livik pliss,positive
ko aku ga bisa masuk padahal nama benar ko aneh,negative
Pas digame gabisa main dan Mabar padahal baru isi pulsa mending Tencent dulu tuh di pochinki 50 orang non ngeleg,negative
Sering terjadi bug saat spray tiba2 berhenti sendiri padahal di magazine masih banyak peluru nya tapi ga bisa keluar tolong segera di perbaiki bug nya karna sangat menggangu,negative
cukup puas,positive
Saya beri 3 bintang aja karena updatenya lama banget .. belum peta . Sebisa mungkin update nya gak lama.. biar datanya meninggi,neutral
Min tambahin event m416 glacier 🗿,positive
Budi01 geming,negative
Benerin bug suara nembak di livik pliss,positive
"Aku saya terbann karena saya mengunakan config untuk membantu meringankan lag pada hp saya. Padahal saya ingin ikut turny., Bisakah anda membantu membukakan akun saya. EVOSxZabuZa96.",negative
"Terlalu banyak event jadi permainan ter batah batah , jadi kurang seru , terlalu berat membuat HP cepat panas",neutral
Turunkan Size game pubg sudah tidak seperti dulu lagi sehingga kita kehilangan teman main pubg karna device tidak support,positive
"Tolong lembalikan pubg kami yang dulu,, kembalikan livik yang lama,, dan perbaiki bug MAP dan Bug suara senjata",neutral
Sngat menyenangkan..tidak merugikan pemain dan masyarakat...bnyak sekarang memilih bermain game ini sekarang...bisa Mabar bersama kawan dan player rondom...suskses selalu PUBG MOBILE,positive
"Gak bisa dibuka, sudah drestrat ulang dan direfres jg g bisa di mainkan",negative
"Saat saya bermain pubg mode payload, saya mendapatkan senjata M202 Quadruple RPG, tapi ketika saya menggunakannya agak aneh karena ada mode tunggal dan salvo, saya pencet salvo tapi amunisi keluar hanya 1 harusnya 4, mungkin ini bug, tolong untuk melakukan perbaikan bug tersebut, terimakasih🙏",negative
Aplikasi nya bagus bngt,neutral
"Tolong ini geam nya mb nya jangan besar² kasian hp kentang yng ram 2, 3",positive
Update udh dpt 65 persen balik 0 lagi,negative
"Gamenya sekarang sering ngebug, koneksi yang tiba tiba tidak stabil, sangat berbeda dengan pubgm yang dulu, mohon ditingkatkan lagi stabilitas gamenya, rasanya lebih stabil dan bagus versi sebelum 2.0 terimakasih.",neutral
Tambah update tambah berat game ini tolong di stabilkan seperti game sebelah,negative
Kasih tiga bintang dulu Yee...,neutral
Lu mayan bagus,neutral
"Tolong ya ini knapa klo abis main ngestuck diloading nya lama, klo gak relogin gk bsa ke lobby?",negative
Mfanvorijj,neutral
Game bagus cuman buat player chiter Masak game populer ngak bisa usur chiter.. 😂😂😂,negative
lagi mau tes in pubg ka yuk kita barang barang tes in pubg ka,positive
Mayan,positive
"Tolong dong jaringannya berat banget, padagal bagus lo jaringannya masak buat login aja payah",negative
Tidak ada mode hp 🥔,negative
"Geme sanat bagut,tapi buat hp kentang Sanat lek diber baiki biak hp kentang juga bisa main pubg biar kaya dulu rame🙏🙏🙏🙏",positive
Hey kau mempermainkanku ya kok pass download resourpacknya kok ngulang² dan ada pilihan grafik tapi gue udah pilih grafik smot tapi tetep gak bisa gimana sih jelasin,neutral
Setelah pembaruan... Pas download ga bisa selesai kenapa ya...jadi ga bisa main lagi😭😭😭,negative
Mantap betul,neutral
"Saat saya bermain pubg mode payload, saya mendapatkan senjata M202 Quadruple RPG, tapi ketika saya menggunakannya agak aneh karena ada mode tunggal dan salvo, saya pencet salvo tapi amunisi keluar hanya 1 harusnya 4, mungkin ini bug, tolong untuk melakukan perbaikan bug tersebut, terimakasih🙏",negative
Setelah di-update malah tambah kek baby,negative
Gemnya sangat bagus dan suara senjata sangat mantap di tikat lg gem nya yah bg........,neutral
Mantap,positive
Pas aq mau naik reng mines nya sangat mengecewakan,neutral
Gem ini bagus sih tapi ngelek udah bagus wipi aku atau kuota,positive
"Eoiii maen FPP lah,sepi amat FPP gk da yg maen ya?lebih suka intip mengintip ya?",negative
Cobak aja bisa di mainkan di hp spesifikasi rendah ram 2gb :(,negative
Assalamualaikum ak dolot pubg ko lambat bngt,neutral
"Maaf Developers Menilai Bintang 4, Karena Didalam Game Nya Terdapat Bug. 1. Tombol Mengisi Nyawa Pemain Dan Melempar Granat Menghilang Terpaksa Menggunakan Nya Secara Manual Pada Menu Tas Padahal Di Settings Kontrol Game Masih Ada, 2. Mengganti Warna Panah Tembakan Di Kontrol Menu Tidak Mau Dipakai. Dan Untuk Game Nya Lumayan Sudah Bagus, Karena Sudah Ditambahkan Fitur Settings Grafik Meskipun Belum Lengkap Tetapi Masih Lancar Di Hp Ram 2 GB. Dan Tolong Grafiknya Dipertahankan. Thank Developer:)",positive
Anjir hp gw langsung nge freze,positive
"GAME NYA SANGAT BAGUSSSS,hayang Ngising tapi ge",positive
tolong adain fitur banned buat yg ngendok sm hbd :') kesel aing mati di bokong mulu.,positive
"Susah connect server, request time out dan bla bla bla bikin kesel pdahal jaringan bagus",neutral
Terlalu banyak pembaruan,neutral
Lumayan lah dari pada free fire tapi kenapa kok pas di dalam gamenya nge lag trus patah² padahal ping 35 dan juga hp ku ram 8...tolong jelaskan,negative
"Seimbangin donk Masa Gw Mati Ke 94 tapi -25 Sedangkan gw main di posisi ke 5 Naik nya Cuma +15 Menteng Mentang Diamond,,, terimakasih tanggapan nya saya harap poin saya bisa naik lagi,, saya emang ga terlalu jago main makannya juga saya mainnnya solo Mulu supaya ga membebani tim saya saya juga main tujuan nya buat have fun tapi malah makin strees,, bakal naikin bintang nya ke 5 kalo saya naik crown🙏🏻",negative
Yywiu hanya udl hsii dan di jhsk Sheep untuk shjeku Bhwuuw,positive
Ko lag padahal sinyal lancar Kesal cok,negative
Lagi mencoba game nya.. Kalau seru nantii kasih 5,neutral
Dasar game haram,negative
terlalu banyak masalah jaringan padahal jaringan sudah bagus,neutral
Kangen chess rush,positive
"Samsung galaxy A03 bug grafik menjadi hitam,setelah bermain agak lama..tolong segera perbaiki bug nya..musuh menjadi kelihatan didalam gedung tapi bangunan dan rumput juga teropong semua berwarna hitam",negative
Kurangi bug,neutral
"Geme ini seru, tetapi setiap update nya, semakin berat",negative
Kasih tiga bintang dulu mudah mudahan setelah di update lebih bagus permainannya,neutral
Ywuw,positive
👎,negative
ngebug lagi. jaringan stabil game2 berat kya ML aja stabil. masuk ke lobby PUBG aja beratnya minta ampun. jaringan telkomsel 4G+/5G,positive
Kok gak masuk pubg nya servis obb apa itu,neutral
Good,positive
Bagus banget tali aku kasih bintang tiga aja ha maaf hehe😄,neutral
Min kalau bisa code sensitivitasnya adain,positive
No komin intinya sama keluhan masalah spek hp padahal mau jg main lg,negative
geme burik ahhahahahja,negative
saya kasih bintang 4 saja karena grafik ya kurang bagus,positive
Aku tidak bisa login mengunakan FB di pubg saat login slalu muncul otorisasi dibatalkan,neutral
Maap bintang 3 banyak bug nya,neutral
macth making nya kelamaan,negative
Seru banget,positive
"Sering terjadi bug di mode arena,karakter tidak normal,tidak bisa beli senjata atau sejenisnya",negative
Ok,positive
"Udah update hp sya sudah lumayan ga frame, tapi ada satu bug yang menganggu sekali, bug nya pas kita main suka nge jongkok sendiri padahal gua ga tekan tombol jongkok tolong di perbaiki ini game",positive
"LEBIH SERU GAME PUBG MOBILE DARI PADA GAME EPEP,KARNA GAME EPEP ITU GAME BURIK,PLAYERNYA TOLOL-TOLOL,BEBAN KELUARGA LUPA DIRI SENDIRI",neutral
"Game kebanyakan menu, selamat datang di request time out untuk yang baru meng-install",negative
Mantap,positive
"update an skrng bnyak cheater, waktu di lobi aja udh pada nampak orng orng loncatnya tingg bgt, tolong tencent bikin game ini bersih dari cheater !....!!!!",neutral
Saya ingin mencoba menggunakan apk ini kalo melihat youtuber itu seru kalo beneran seru saya akan beri bintang 5 ok,neutral
Tencen tolong kasi Rendom yang benar jangan yang dongo Tosoon Terus Mmk!,negative
why does the rand search system in pubg always give an inexperienced team and instead give a good enemy,negative
Mahal banget download ya,negative
"Sering ngebug min,di perbaiki lagi",positive
Nn,positive
Cukup baik,neutral
Udah di download tpi minta install ulang trs.....,negative
"Bug di download map,udah download fullsize map tapi ga bisa masuk",negative
Kurang puas,negative
"bnyak bug,benerin bug nya kesel gw",negative
Gakk bagus,negative
Knp semakin lama game PUBGM mkin ngeleg buat hp LOW tolong pihak TENCENT optimalkan game ini di hp LOW !!!,negative
Update makin lag bang.,neutral
Hi Tencent In want talk something but not here .I want talk in gmail,neutral
Game nya seru tapi aku kasih bintang 3 dulu soal nya ada ngeleg dan putus²,neutral
Good,positive
"Min, kenapa di saat saya login pubg signal saya langsung turun drastis tp setelah keluar signal normal kembali,",neutral
Game pubg mobile jancooooooooooooooookkkkkkkkkkk.......... Hapuuusssssss.......,negative
Game haram tapi bagus nggak kaya ml ff dan stambel guys ini game ada pintu lagi nggak kayak free fire nggak ada pintu,neutral
saya kasi bintang lima karwna adapin ti,positive
Gatau gajelas,neutral
Kebalikan Pubg seperti dulu yang masih Kuat di hp Low End 🙏,negative
Maaf bintang 2 dulu soalnya kalo update sering lama padahal udah selesai tapi du play store nya masih blom bisa si buka tolong di perbaiki,negative
Gamenya bagus:),positive
luar bisa desainer efek dan grafik,neutral
"Kayanya gw balik lg deh hrs pake gfx tool. Main ini. Udh gk asik nih game, drpada ganti HP. Mending ganti game🤪 Bales krafton klo berani. #",negative
game ngadi ngadi,negative
Gamenya bug padahal baru download udah gak bisa bukanya 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,positive
Oke,positive
"Kepada yang terhormat pihak develover pihak pubg,dengan ini saya melaporkan bahwa akun pubg saya telah di hack atau di retas oleh orang lain yang tidak bertanggung jawab dan dengan ini saya memohon kepada pihak develover pihak pubg dapat membantu saya untuk mengembalikan akun saya yang telah di hack atau di retas oleh orang lain yang tidak bertanggung jawab.dikarenakan untuk akses akun saya telah di ubah sehingga saya tidak bisa mengakses akun saya seperti biasa dan dengan ini saya memohon ..",positive
GG GEMING,positive
"Surat terbuka untuk TENCEN & CRAFTON , tolong perbaiki PING/sinyal ketika saya khususnya ,saat bermain game PUBM ,di loby sinyal baik 60ms. Tp ketika bermain langsung deh lompat2 di angka 500 / 300 ms , itu yg menyebabkan saya kshusnya saat bermain tidak senang dan sempat saya hapus game ini karna itu , semoga di ivent ini gak terjadi LG harapan saya",neutral
Hallo! Maaf ya kalo saya kasih bintang 3 soal nya.. Pass saya mau donglod game pubg itu lama banget padahal udah 10 menit tapi masih 1%😞padahal saya kepengen banget donglod game ini😞😭padahal saya udah isi pulsa 3GB😭😭,neutral
"Habis update, aplikasi malah Sering Keluar Sendiri ..",negative
Jngn kebanyakan update minimal jngn kegedean lah garena,neutral
Mode fpp dan solo mach making sangat lama,positive
Admin ini knpa ya padahall jaringan saya bagus tiba² di loby lag dan bancaan nya waktu permintaan habis tolong min di jelaskan apa maksudnya penyebab kaya gitu saya kecewa banget ni min padahal jaringan bagus,positive
"Saya main pubg dari seoson 3 entah kenapa makin kesini stabilitas dalam game makin buruk sering terjadi bug sama frame padahal device hp sudah mendukung. Update cuma lebih mementingkan event daripada gameplay di dalam permainan. Untuk gameplay lebih bagus yg versi lama walaupun dulu masih banyak cheat lebih"" yang collabs sama alan walker",negative
Haram game nya cok,neutral
Antum anda gak ada animasi🖕,neutral
Untuk develepor coba untuk di awasi lagi akhir akhir ini banyak banget player curang banyak player yg memakai config sangat merugikan untuk player lain,neutral
Ahhhhh,positive
Permainan.apa ini sudah di download bilangnya data mati padahal data sudah saya hidup kan juga mengecewakan,negative
Sering bug di arena Tolong di perbaiki,positive
"makin berat game nya, user hp ekonomi menengah udh ga bisa maenin ini game. Terlalu banyak mode game yg ga penting",negative
"Maaf min kurang satu bintang karena, di perangkat saya tanah ini lama munculnya jadi saat turun tanahnya belum juga muncul alhasil cara jalannya jadi aneh seperti jatuh mohon solusinya",positive
Ini knp gk bisa di update,negative
Game ke raoejejekejennekekejekekekejjekekeje eueheheje eueheheje wyegegj3jegevv3je wuehehejegej3jehj3hej2j3hehejejej3j3jejejejeid3eheejehekwjejejejjejejejejehehejejejejejewj3je3ij3h3jejejejejejejejejjjjjjjjjjjwjeuesgzwjebddieiejdbdbxjkwjrdjdjdjrbrvr rvrrjehrrbrbrnjrj4brrjrkrjrnridh3brbr hehehe hd wallpaper of su syg klo lu PNG GIF animasi dan lomba programming di mana ni gan kalo ada sonde bisa Pi karna aku tidak akan bisa kmbli le ni gan ane juga mau 3ehshjejehejejrhehjejeheuejrhejejjejehrhejnr,negative
"Pubg sekarang rusak ,main biasa tiba"" kenak ban 1bulan kacau",negative
Masi banyak chitr yg g bisa d bened,positive
Tolong damage zona dinerf,negative
Pubg ini saya main 2019 itu seru banget sekarang ya begini tapi jangan patah semangat terus berkarya ya pubg 👍,positive
RIP player gratisan gacha sekarang ga bisa ngumpulin kek dulu gem jeleq,negative
"Knp skrng masuk pertempurannya lama bos, gk spt biasanya, mohon utk di perbaiki. Sekian terima kasih",neutral
Tolong Level infinite agar tidak Lag di Hp android soalnya kalo Ada musuh Lag terus tolong di perbaiki 🙏,neutral
Update terossss,negative
Layar gerak sendiri bug KH ini,neutral
Terimakasih atas menyelesaikan masalah dengan cepat,positive
Kenapa pubg Mili hp iPhone pilibada hp oppo,negative
PUBG HARUS DI HAPUS SOAL NYA ADA BUG,negative
Dari segi gameplay bagus grafik bagus tapi kurangnya karena gak offline itu aja,positive
Halo developer apakah Sekarang skin senjata di shop tidak bisa dibeli lagi menggunakan fragment silver?,positive
Tolong untuk menghilangkan fitur mode Stealth karna banyak menimbulkan pertengkaran sesama temen yg dekat dan pasangan ..karna saling menganggap kita bermain padahal knyataan tidak,positive
Bagus banget GEM ini,negative
"Kalau boleh tahu paling kecil spek hp seperti apa yang dibutuhkan agar dapat bermain game ini dengan lancar dalam setingan standar, Hp oppo a12 3/32 ,saya nampaknya tidak bisa memainkan game ini dalam waktu jangka panjang (2-3match tidak kuat)karena terlalu panas 😅😭",positive
Kenapa setelah apdet gama nya gk mau masuk,neutral
"Sering lag, macet2 pdhal signal full. Lagi asik tiba2 musuh udh didepan ga tau kpan dtg ny. Stiap ktmu msuh macet2...",positive
Sangat bagus,positive
Tak kasi bintang telu ae dong pas gak mlebu palah eror pige si tencent:v,neutral
Pensi epep main pubg 😂😎,positive
sering terjadi bug,negative
Yang ngeCheat tolong di Ban ya bagi skin untuk player gratisan ya jangan pelit kali ya😑😐😌,neutral
Kenapa suara mobil ku nggak ada bang pas main apa lagi masuk di latihan tembakan tidak suara mobilnya bang,neutral
Game bagus👍 (Saya npc),positive
Saya suka karna ini hiburan saya,positive
"Untuk permainan sih ok.. Ok.. Cuma kadang waktu landing sering ngerframe dan nge bug pas saat udah head to head, padahal untuk HP ram 6 itu sudah mumpuni banget.",positive
kenapa loding nya lama kali,neutral
Free fire ❤️,negative
Kalau kalah pasti turun nya drastis tolong lh di berikan kemudahan untuk naik rank,negative
Map nya kecil min,positive
Azz,negative
Pubg aneh,negative
tolong kemana sih fitur first person klo udah ada nnti aku kasih 5 bintang,positive
Jaringan gw yang jelek atau hp gw yang udah gak support buat ini game,neutral
Payahh lahh,negative
Apk burig,negative
Sysah login,negative
Gem Nya Bagus Banget,positive
tencent baperan,positive
Game nya haram 🐽,negative
Game terbaik,neutral
"GAME RUSAK! 100000% PENSI MAIN GRGR ISINYA FULL BUG. NTAH BUG SCOPE, BUG MIC, BUG INILAH, BUG ITULAH. EVENT MULU YANG DIURUSIN BUG GAK PERNAH DIFIX.",negative
Game bagus pubg The best,positive
Sulit kali skop ya itu,neutral
Game lomayan bagus,neutral
Kan ini battle royal kan kok ada map zombie segala semoga dihilang kan supaya kgk ngeleg memenuhi penyimpanan aaj bang Tencent,negative
Game pertama yang menurut saya suka dan ga mengecewakan untuk para pemain lainnya👍👍👍,positive
"Saya ingin bertanya soal akun saya, saya setiap mau login ada teks keluar""Kebenaran ditarik Balik"" Kenapa yah, pls dong balikin aku saya, cape banget sumpah ngurusin sampe Conqu;)",neutral
"Gimana si, kenapa hp saya kentang",neutral
👍👍,positive
Game perang yg bagus saya suka cuma Sering bug,neutral
Mantap,positive
Rindu Seson 1 sampe 6,positive
Min bug di map livik tolong di benerin 🙏🙏,negative
Belum bisa menggunakannya,neutral
Tolonglah Bagi Aku Senjata Selain M24,negative
Gem ini benar benar jelek gua suka ama gem ini,negative
Tak tau sudah mulai bosan atau sudah tidak menarik lagi pubg ya.... Dah 1 bulan lebih gak dimainnin... Lebih milih yang lain.,neutral
Di banned GK jelas,negative
Bisa di donwlod,positive
Maaf sy berikan nilai sdkt krn setiap apdet selalu ada bug tolong di per baiki,negative
Tolonglah kasi saya bot 10 aja wkwkw,neutral
Terbaik,positive
Tolong yah di tdm hapus yg namanya bom sama granat kejut nya pusing kepala saya kalo di map gede mah boleh ajah pake bom ini map nya kecil tolong di hapus bom sama granat kejut nya tolong tolong tolong,negative
"grafik mentok di HD,mending pubg new state grafik lebih memuaskan.ketimbang pubg original",negative
Lanjut,positive
Game ini sangat bagus sekali karena sangat ramah hp ram 2gb kebawah gk kyk epep max yg udah burik gak ramah spek,positive
kenapa main dilivik habis direcall langsung ngebug ?,negative
Banyak cheater,negative
"Bug Recall, bug damage, dan bug tidak dapat melihat musuh, musuh blink"" walaupun jaringan bagus/tidak lag",neutral
"Sejauh ini tidak ada masalah, tapi tolong matchmaking nya diperbaiki lagi , kenapa saya selalu satu tim dengan player noob , sangat tidak adil",neutral
"Sekarang pubg agak bug dikit,pas mau login pubg mau main kok malah ke pengaturan jam ??",neutral
"Sekarang di pubg mulai lagi banyak keluar cheter, cheter bisa mengetahui posisi musuh nya... itu sangat menyusahkan, itulah sebab banyak pemain pubg yang tidak mau bermain pubg, makanya rank udah tinggi juga masih banyak bot, karna pleyer nya sudah berkurang... Lama2 kalo begini terus saya juga bisa gak bermain pubg lagi😡😡😡😡😡😡",negative
Sgini dulu karana baru coba lagi udalama gak main,positive
Game seru,positive
Bug & legnya buat kita malas mau main😤😤😤😤😤,neutral
gembburik sekali Manding ff,negative
"Tolong cari solusi banyak bug(developer kata Bug/lag/erorr/dll),tolong karakter orang nya aktor perang, seperti Rambo, Arnold,dll ini kan tema nya game tembak-tembakan.",neutral
GG gimang,positive
Aku kasih 🌟 dua karna bukannya tambah baik malah tambah hancur...,negative
"Mohon untuk pihak pubg memperbaiki bug peta,sinyal dan lag diperbaiki agar pemain yang pakai hp kentang nyaman,karena setiap kali main pasti sering frame dan keluar sendiri juga kadang pulaunya bug sehingga saya tidak dapat melihat sekitaran dengan jelas bahkan sempat tiba-tiba saya mati padahal posisi itu tidak ada musuh sama sekali😓🙏sekian terimakasih semoga ditanggapi oleh pihak pubg",neutral
Game buriq awokwokwokwokwok,neutral
Ni etik2 update ath sia th tencent mending mun update hadiah na alus mh..aaaaah sudah lah lieur aing,neutral
Coba yg data season2 seblum nya di hilangkan sja..jdi game sdkit lbh ringan...Ini tiap kli update data di dtimpa trus dan trus numpuk...trus mmbengkak buat satu game ini aja..hadehh,neutral
Sinyal nya kek kon,neutral
Burik,neutral
Mantap,positive
"Game ya mantap kali,dan yang bilang banyak keluhan itu Hp ya kentang pasti",positive
Gem kok haram awok awok ff dong biar pro,negative
👍🏻,positive
Papji gem ala mboek asu,negative
Kenapa akun saya tidak dapat login,neutral
WiFi+ data masih aja leg parah,negative
Bagus,negative
Good,positive
"Ini game sangat bagusss sekali,namun keseringan banyak bug.tapi gak papa",positive
3 dlu sox masih pemula,neutral
Gim haram,negative
"Oii perbaiki BUG nya, banyak bug. Gabisa sekop, gabisa adjust sekop x6, banyak bug yg lainnya juga",neutral
Gamenya bagus tapi d blang haram🤣🤣,neutral
Update baru tambah banyak bug sampah 👎,negative
Kalau makan paket nya banyak atau sedikit kalau banyak aku kasih bintang 3 kalau sedikit kasih 5 bintang 🙏🙏,neutral
"Sulit log in,stuk di loading trus..padahal sinyal bagus,kuat,hp ram besar..herannya pubg skrng.",positive
Gm burik banget sumpah bang #bocil epep,neutral
Di hp z1 pro udh mulai kacau suka patah2,negative
GK TAU MAU BILANG APA (ANEH POKONYA),negative
bolehin pake gfx min,neutral
Oke lah,neutral
Lumayan,positive
bad game,negative
"Tiga dl lm tidak main, ........",neutral
T💘A,positive
"Telalu sering terjadi lag ping tinggi tiba"" tidak stabil pdhl sdh pke wifi byk bug",negative
"Dev tolonglah, next update ubah konfigurasi frame rate buat snapdragon 695, agar unlock 60 fps tanpa utak atik file game yang ujung ujungnya bisa ke ban... Saya mohon bangeeet",positive
"Maaf sya kasih bintang 3 aja ini.. karena masih lag lag ngebug senjata DP nya gak muncul gmabar senjatanya dikotak disaat bermain.. ,, dn sering putus2x dan selalu lag lag juga🙏🙏",neutral
"Tambah update tambah berat ,saya pengen pubg season 16 lagi 😭",negative
Banyak chiter,negative
game horor ini mah wkwk,positive
untuk developer yg terhormat bisakah Ketika kita main Tim yg kita temui itu kompak? Saya main ga pernah ketemu tim kompak,neutral
Gila sih.. Gua yg ngerport cheter gua juga yg ke ban.. Makin hari makin gk jelas main murni masih aja di ban... Yg lain pass makk cit gak ada tu yg ke ban giliran gua cuman ngereport cheter . Gua juga ikut ke ban lawak,negative
Geme nya bagus tapi ada bug bot,positive
Guuye,negative
Apakah adminya ramah🗿,negative
padahal gw udah update yang hd kok gak bisa di grafik hd si 🤦‍♂️,positive
Mohon Maaf Ketika sedang bermain Jaringan Sangat Rendah Merah Kuning padahal saya menggunakan WIFI,positive
MAAF DEVELOPER SAYANGNYA CUMAN LOADING DATA NYA SAJA YANG SANGAT MERESAHKAN SOALNYA LOADINGNYA LAMA SEKALI BISA SAMPAI 1 JAM PADAHAL PUBG MOBILE NYA SUDAH BAGUS HANYA LOADINGNYA SAJA YANG LAMA DOWNLOAD GAME PUBG MOBILENYA SAJA SUDAH LAMA ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,negative
game nya bagus skali tapu tolong kalau di apdate lagi map map nya apdate dulu seperti pubg pc kok beda ama map pubg pc seperti erenggel,positive
Males update terus bosss...,negative
Download nya lama gk seru Jaringan bagus tpi tetap lelet,negative
Tolong ringan game pubg seperti ss 2 supaya palyer old yag masih hp kentang bisa main pubg lagi.,negative
"Gameny sih bagus tapi cuman masih banyak bugny,dan semakin lag",neutral
Ff burik,positive
PUBG anjinggg mati nya keluar asap kaya kena azab,neutral
Game nya bagus tapi kenapa saat main pubg sering error server tolong di perbaiki,positive
Ga kerasa udah 15 GB ajah data nyah,neutral
game memang mantap😜,positive
Lumayan,neutral
"Selama main pubg,yg saya keluhkan cuma bug doang sih sama kabut sering terjadi",negative
"Halo pubg mobile, kenapa gua gk bisa login padahal jaringannya lagi bagus",negative
"Kadang suka muncul notifikasi "" permintaan anda telah habis",neutral
Benerin bug gyro,negative
Games nya seru tapih setelah updete jadi Terasa berat dihp,positive
Gajelas banyak bug,negative
Jadi rindu season 5/7 🥺,positive
Di perbaiki bug nya,negative
"sarannya, kurangi ukurannya, kasian hpku makin kesini makin kentang😭",neutral
Lumayan lh game nya,neutral
Pubg sekarang banyak bug... Tolong fix bug damage dong skin aja dibanyakin tapi bug gak dibenerin,neutral
Baru coba,neutral
Wah sckinya mahal sekali,positive
Waktu istirahatnya ganggu gua mau main harus log out dulu Hapus aja fitur waktu istirahatnya,negative
Game nya seru banget Main game PUBG mobal Download sekarang juga kalo gak gak di apaa in,positive
Di kurangilah mb nya biyar hp kentang bisa main lagi klo terlalu besar hp kentang gak bisa main kan jadi kurang peminatnya!,negative
Kentangg 🥔,neutral
Kenapa game saya tidak bisa masuk lewat akun facebook Dari dulu saya pakek akun facebook aman-aman aja kok baru di perbarui kok tidak bisa masuk,positive
Mlh tmbh sring msuk lobby jdi bye aeng,neutral
"Knp skrng masuk pertempurannya lama bos, gk spt biasanya, mohon utk di perbaiki. Sekian terima kasih",neutral
Samsung j2 perim ku gak biasa main gem ini,negative
Banyak bug yang terjadi selama pertandingan berlangsung mulai dari bug suara senjata lawan tidak ada hingga layar berubah menjadi hitam Mohon diperbaiki bugnya ini sangat menggangu permainan,neutral
Yang bilang pubg terlalu berat karena hp mu kentang,positive
"Mengapa saya mendapatkan barang cewe, saya laki² aku ingin mendapatkan barang keren bukan seperti cewe",neutral
Masih banyak bug 1. Gak bisa open scope 2. Parasut mundur/naik 3. Turun parasut langsung ke air atau beda tempat 4. Bug damage 5. Jalan kepiting Dan masih banyak,neutral
udah donload semua pembaruan udah tapi sekin2 tidak bisa dipakai,positive
Ini kenapa? Udah lama ggak main pubg aku ggak bisa ke buka harus download obb servis tapi ggak tau mana ini obb servis . Parah🤦🤦🤦,neutral
Bagus,positive
kuota hbis,negative
Kenapa mode fpp matching lama??,positive
B aja,neutral
"menghibur dikala butuh hiburan,",negative
Tolong di mode TDM bomnya dibikin gak bisa bunuh temen sendiri sering banget ketemu player yang ngebomin temen sendiri,neutral
Ini kenapa download pake data gabisa malah suruh pake wifi dah tau gada😞,neutral
Sangat puass,positive
mantap,neutral
User lebih antusias apabila gamenya lancar memang terkadang terjadi gamenya out sendiri setidak servernya agar lebih di perbesar.,neutral
Heleh apk nya gk bisa di download 😅,neutral
Padahal pas awal main enak enak aja. Sekarang semakin kesini semakin berat banget penyimpanan nya,neutral
"Kepada pihak pubg mobile.game nya sudah Bagus tapi masih harus ditingkatkan seperti bug,Saya mengalami bug dimana lobby setelah pertempuran lobby menjadi hitam atau layar hitam,Mungkin beberapa player juga mengalami hal yang sama,ini sangat menggangu gaming experience saya dan sangat menggangu karena harus login ulang jika sudah diberi penjelasan tentang ini saya akan menaikan rating ulang,Mohon diberi pencerahan/penjelasan atau memperbaiki Bug. Terimakasih #WinnerWinner #chickenDinner",neutral
D coba,neutral
Tolong update nya di kurangi plis,neutral
"Tolong dong jaringannya berat banget, padagal bagus lo jaringannya masak buat login aja payah",negative
Gamenya udah seru banget tapi ada yg kurang di senjatanya,positive
"Game nya bagus dan grafik nya hd,untuk game pubg 100% EP EP MAX MAKIN HD🗿",positive
Kerenz,positive
Gamenya bug padahal baru download udah gak bisa bukanya 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,positive
Mohon settingin biar hp bawah 4GB jangan bikin support game ini,negative
Bugg nya tolong fi perbaiki ya,positive
