content,sentiment
Kalau gak bisa main gak usah main lah pake salahin admin developer kaya gak susah apa ngupdate terus lu mau bayar pikir pake otak netizen,2
Eleh sedikit² update malas Game In terlalu Boros Data.,0
"Saya mohon kembalikan Pubg seperti dulu ,dan banyak penggemar nya",0
Udah mau 4 tahun gua main ini game makin ga jelas banyak bug.pokoknya ini game makin ke sini makin ke sana. ini game ratingnya udah parah sih,0
Bagus,2
"Terkadang ada hal hal yang sangat tidak disukai, seperti teammates terkadang menembak teammate sendiri. Juga, terkadang ada hacker dan bug yang bisa menghilangkan senjata di arena. Sekian pendapat saya tolong diperbaiki 🙏🏻.",2
Katanya temen ku jelek,0
Mantap,2
Top dah pubg,1
hello pubg mobile we all miss colab time with Alan Walker so comfortable when colab with Alan Walker can pubg be like before we are all very happy if it can be repeated thank you,2
"Tolong bapak tencent yg terhormat kenapa setiap red zone di tempat saya dan tim terus?salah saya apa coba?dan buat player""yg gaib itu tolong lah bapak tencent di tindak,dia nembak tembok kok hit nya masuk,emg cat tembok nya tidak pakai aquaproof kah?trus kalau bisa pakai semen padang biar kuat dan tidak tembus tembakan👍",0
"Tolong hapus saja itu yang beli senjata menggunakan koin, karena tidak seru dalam bertanding",1
Bug nya lumayan banyak.,1
Aku suka banget game ini tapi kalau aku main patah-patah !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2
Game nya mantap banget,2
"Login server gagal terus, gk bisa masuk, gak bisa main, padahal internet aman aman aja, ini update paling busuk kalau begini terus uninstall aja nih game...",0
kintil,2
Kapan bisa unlock grafik smooth extreme ya realme 8 sebelumnya realme 6 bisa,1
Mantap,2
Baikin dong bug nya makin parah,0
"Makin update makin lag tolong perbaiki jga bug2nya,kek gini mndingan uninstal aja klo msih lag2 dan bug Bikin ndx nyaman main",1
Update lagi update lagi. Bang loby saya memuat terus nih gimana. Jaringan juga lancar. Ko memuat terus knp min 🙏,2
"Tolong segera di basmi para pengguna cheat,dan fps ku selalu drop",0
"Kebanyakan ngelag taik, banyak bug masih bilang udah di update diperbaiki tetap bugnya masih ada banyak banget apa lagi di metro royal cuman gara gara loading gak bisa masuk game ilang barang barangnya males nyari lagi HP gw bagus wifi sinyal bagus kutang apa lagi masih ngelag",0
Game ini saya beri rating 3 dulu soalnya lumayan berat pada hp low device,1
Dasar game haram gak ada guna game FF dong pubg game haram jangan dimainin para bocil-bocil 🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬🤢🤢🤢🤢🤢🤮🤮🤮🤮🤢🤢🤢🤢🤮🤢🤢,0
"Ini game buat ios ya, kalo buat android mending jngan download deh ngefrem parah",2
Mohon maaf akun lama saya kenapa ilang ya udah ngerank sampe platinum 1 dulu pas 4 tahun yang lalu :),2
Tolong ini gem nya di per baiki kalo masuk lama banget,2
Masih sering down server,1
Finally i can play the game. AS the compensasion please give me mythic item please,1
Game bagus tapi syg gw GK main game ini karna hp cuma mentok di grafik balance,1
Mantab,2
"Game battleroyale terbaik, baik di pc maupun di mobile",2
Ya begitulah,2
agak ringan sdh,2
"Sudah Jelas Game Bagus, Tapi Kekurangan Nya Masa Mau Tinggal Di Update Terus Boros Skali Ini, Tolong di buat Jangan Mau Tinggal Di update Stiap Hari",1
Coba dulu klu bagus tambah lagi,1
Dari grafik sudah bagus tapi sering bug Mohon developer di perbaiki lagi ya,0
Pubg makin kesini makin gede hp gua kasian gak cukup nampung,1
terasa saya gem ini seru tetepi sangat saya tidak fokus belajar dan saya kayak sakit mata saya dan saya gak main gem ini sekarang ng sekarang saya bermain ff smpai sekarang saya gak main pogb karna saya kalo main bot saya sangat kesal saya musunya tigal satu saya pun terelemenasi saya kesal tiap hari mati terus sampai mata saya sakit sampai sekarang juga mata saya belum sembu saya menangis gara gara gem ini sekarang saya kesal,2
Game ini semakin hari semakin berat semakin nekat semakin kyak karton Pantes aja peminatnya semakin menurun.. Di antra semua game hanya pubg yg paling menjijikkkan,0
Asik tapi kadang permainan tidak normal ngeleng,2
Jelek,0
Keren bangat gais,2
Kenapa saya tidak bisa membeli UC dari event UC STATION??,2
"Untuk pihak pubg tolong kembalikan fitur bebas mabar gak mandang rank,kita yg rank kecil jadi gk bisa mabar lagi sama kwn""kita,pubg udah gk asik lagi,gk kek dulu bebar kita main,rank kecil,rank besar kita semua bebas main.lah ini udah mandang rank",1
"Kalo saya saya belum download, tau aja kagak jadi bintang 3 ajalah wkwkwk",1
Seru,2
Tidak haram,2
Bug nya di fix dong terus batasan rank jga di hilangkan biar player old pada balik semua,1
"Aku paling benci sama update yang kurang jelas event nya kalo update itu dowload 300 an waktu di ingame juga dowload ada 2 pilihan yg gede apa kecil milih yang gede kita harus dowload lagi inventory kita biar apa kita pilih yg gede updatenya tapi masih suruh download baju2 kita sendiri, mungkin sebentar lagi mau pensi udah ga jelas ini game😒😒",0
"Gamenya berat,pada saat saya terjun payung malah masok kolam",2
"Tolong bugnya dibenerin,,, udah itu aja sihhh",1
Up date mulu.. G bisa dipasangin cheat ghoblok,0
Saya sudah lama main game ini tapi sampe sekarang masiiiih ada aja ngbaknya. Jadi 3 bintang aja dlu,1
"Tolng ,gemnya jngn d update terus ,?????",1
Antum bilang akan memperbaiki bug nya dgn ukuran file game yg berat tapi MANA? masih banyak BUGNYA pusing aing anj,1
😟😟😟😟,1
Coba kalo pubg kolaborasi sama attack on titan please kolab sama attack on titan baca read ini semoga kolab sama attack on titan ya kevel infinite pubg x attack on titan,0
keren,0
Masih banyak bug,1
"Main udah dari season 2 udah sampai 4 kali ganti HP, makin kesini pubg makin aneh, mulai dr pembatasan permainan yg beda tier nga bisa main bareng, bug makin banyak, update bukan perbaikan malah makin kacau,.keseringan event, map nga penting malah makin bnyak,.",1
Saya suka,2
Sudah login tpi susah main,1
Kenapa sih loading lama banget,0
Banyak ny pemain yg curang,1
Kenapa semenjak update size tidak berkurang saya sebenernya ingin memainkan game pubg ini tolong lah untuk pihak turun kan size nya,0
): saya mendownlod game ini saat saya sedang sedih jadi saya kasih rating 3 bintang 🌟🌟🌟,1
"Kenapa setiap bulan selalu updata sih memori internal saya ga kuat harus ada aplikasi yg saya hapus ini permainan atau penghasil kuota, m'f sebelum dan saya hanya ingin tau saja",0
yang ketat dong msh bnyk chieter asu,0
Knapa suka delay/ geyro tidak berfungsi/jalan sendiri padahal kemarin aman aman aja sekarang up season terbaru kok malah geyronya delay padahal hp supot smoot Xtreme,1
GiLa jelek banget omay gat,1
👍,2
"Selamat sore admin....saya mau nanya,kenapa ya akun Facebook saya tidak bisa login.di situ tertulis(otoritasi dibatalkan)...mohon bantuan nya admin",1
"Ya ,cukup bagus..",1
"kebayakan yg pake scrip magic bulet,less recoil . damge gk ngotak",1
Terbaik,2
Mendingan kaya dlu min ga usah di batasi mabar tiernya. Jadi kbnyakan ga bisa mabar apalagi ngebucin.,0
Katanya temen ku jelek,0
"Ada beberapa Bug, seperti granat terlempar sendiri di detik awal saat ingin mengarahkan granat ke musuh. Dan juga bug hanya bisa 1 senjata dan auto loot selalu aktif, dan yang di aktif terus-menerus mengganti senjata di slot 1, sementara slot 2 tetap tidak bisa diisi dengan senjata, karena itu ketika ada senjata baru otomatis terus menyala membuat bingung memilih senjata",1
❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,2
Bagus bang game ini Anjayyy👍,2
Setelah pensi 2 tahun akhirnya aku comeback,2
Sering keluar sendiri dari aplikasi,1
"Main pubg enak game terbaik dunia menurut aku pokonya semuanya bagus untuk pubg,ayo aplod pubg.",2
Saya peman game .ff ingin mencobah game .pubg .gimana rasanya untuk menghilang dari .game .ff.,0
Pindah ke ep ep aj broo game ini haram,0
"Update update,tolong dong team krafton& tencent perbaiki bug ny, spek snapdrgon 855+ masih patah2,klw bisa turunin ke versi lawas,jngn diupdate klw blm bisa perbaiki bug ny,thx",1
😁,1
Apa masih ada yang main??? Pensi yu,1
Bagus halal+ga burik kek ep ep,2
"pensiun dulu,semoga kedepan bisa lebih ringan buat hp kentang,kya new state smooth dan nyaman untuk hp kentang..",0
PUBG memang game seru Ayo main pubg,2
Masih ada bug... Motor miring-miring... Tapi ok lah...,2
Asal ban,0
keren👍,2
"Well, i just wanna say this game is perfect but there is still have a bug so yeah, 3 stars :)",1
Tolong fix tancent,0
Leg,1
Kasi bintang 3 dulu,1
Permainan ngikut free fire huuuu😜😜😜😜😜,0
Aku kembali lagi setelah vakum 3 tahun😁😁😁,2
Ok,1
Ayo donk buat poco m3 pro 5g di buka sampai smooth extrim,2
Gamenya sih udah realistis tpi tidak ramah di spek low🗿,1
Keren bngtt game ny seru bikin ketagihan dan tdk ada kendala ny sama sekali,2
Laiyo,0
"Kami para pemain hp ram4 kecewa dan minat untuk memainkan game menjadi hilang,karena update terbaru pubg membuat jadi berat,, saatnya untuk berhenti memainkan game PUBG,,🤬🤬🤬",0
"Gw kasih bintang 3 dlo, soalnya pubgnya bug spectator (jalan sendiri, ga jelas) . Bug recall(turun di tempat random bukan di recalnya) , bug tdm, no enemy + tim",1
"Semenjak di update, mau login jadi susah kadang error pokonya game nya jadi rusak banyak bug",0
Pubg kayak tempik,0
"Hallo Tencent,game nya bagus sih tapi tolong tambahin event gratis skin tas,emote,baju,bundle,helm dll yang permanen donk. Masak cuma skin trial doank.",2
Tai bellang,2
Asekk.........,1
Evoground pyload mana woy..??,2
"Kurangin penyimpanan nya Min, kesian player hp kentang main ga nyaman",1
Mengapa game nya tidak bisa di update,1
Aku berharap lebih pada lobbynya,1
Bisa bisanya macth making rank ga bisa..cuma bisa tdm an doankk..udah 2 hari ini,1
"Dear,developer kami para pemain menyayangkan bug yang bermunculan setelah update,dimohon untuk segera memperbaiki bug yang terlalu mengganggu saat bermain agar kami para pemain dapat merasakan game yang baik saat battle dimulai.",1
Developer saya kecewa new update knpa di samakan kaya game sebelah klw gini nanti bnyk yang pindah game karna ngerasa nelan ludah sendiri tolong keluhan saya di tanggapi saya mewakili player lain,1
Pikir ² dulu,0
"Tingkatkan lagi,hingga orang banyak yang main game PUBG ini,ayo gaesss Ramaikan",2
Mantapp,2
Colab kok sama blecpingk🤣,0
Game nya bagus asik menyenangkan,2
Gak tau mau komen apa,1
Bagus tetapi saat perbarui lama,2
kak coba pakai bahasa indonesia soalnya aku kok gak bisa bahasa Inggris kak,1
I am waiting for KARAKIN,2
Leg mulu pantek,0
Bintang 3 dulu baru main soalny mau ngerasain dulu,1
Game ini cukup bagus tapi tolong ya di dalam game tersebut ada donglotan tolong jangan kaya gitu ya ok cukup itu aja.,1
"Masih sama sepertidulu ngebug.. Lek lek.. Terus lek, permainan jadi tidak bagus tolong kami fanatik pubg coba di perbaiki lah agar kepuasan kami trwujud Terimakasih",2
Gw update mentok di 100%,2
"Makin lama kok pubg ngelek trus jaringan di sini bagus loh tapi ngelek,dan juga pubg kurang event yang menarik lagi",0
dikasih binatang 3 dlu kalo teman lama balik baru bintang 5,1
Moments,2
"WOYY JARINGAN KU SUDAH BAGUS GILIRAN MASUK GAME NGELEK AJG NIHH GAME HARAM,",0
Makin Kesini Gamenya Makin Berat,0
Gamenya bagus Tapi banyak bug yang belum di perbaiki,2
"Saya sudah 4x uninstal trus download lgi. Alasan karna bug pas mati ga bisa spec tator teman, stelah itu stelah di recal bug nya berlanjut. Ga bisa masuk rumah. Ga ada lotingan, jatuh pas recal ga di tempat recal malahan di tmpat lain. Pdahal teman"" Bilang ada di tmpat recal malah diam. Smntra akunya d tmpat lain dan ga bisa msuk rumah aplgi nge loot. Kcewa sekali",0
Game ini sangat bagus keren,0
"Mohon maaf saya kasih rate 3, Tolong di perbaiki lagi krafton untuk bug bugnya.",1
Gak bisa main harus donlod obb,0
harammm fand babu,0
setelah di update ping nya jadi gede,0
Mantap,2
Krafton tolong bonus kartu room saya sangat meyukai game pubg mobile,2
"Kok gak bisa masuk ya, tolong hargai untuk para hp spek kentang perbolehkan untuk main walaupun hp ram 1,5 dan versi 4.0 atas",0
Game yang sangat menarik buat menghabiskan waktu santai,2
"Tiba tiba keluar , sekalinya masuk kita di mana orang nya di mana.",1
Shabat 6hcg,2
"Buat DEVELOPER cintaku sayang ku may bebku🤣🤣🤣🤣:tolong klau gamenya di download klau bisa di percepat biar gue cepat mainnya🤣 penasaran gue cokkk biar banyak paket gue yang hbs yang penting bisa cepat main gamenya kayanya seruh tuhh main gamenya penasaran gue cokkk klo bisa di percepat dongg ya ampun dahhh lama kali gue nunggunya sampai matahari bersalju anjir,🤣🤣",1
"Mode fpp sepi banget , tolong pisahin hadiah tier di fpp dan tpp agar pemain bermain fpp juga . saya mathcing 10 menit gak dapet dapet musuh",1
Seringkali Lola Mohon di perbaiki,0
Tencent kalo pubg sekarang butuh penyimpana brp gb,2
Knp si geme ini aneh baget ya tapi bagus . Dan grafik ok tapi geme ini menghina agama. Gua ga terima tqi dasar geme tidak tau diri brcd,0
Gme ny jlekkl,0
"mf bang,gw udah lama main pubg,tpi sekarang makin lama pubg makin berat aja bang,lama² gw pengen berhenti main pubg karna update nya besar,tolong lah bang,kasih keringanan pda penggemar pubg bang,",0
Saya tidak bisa melakukan download pada aplikasi ini,0
Nice,2
TOLONG LAH BANNED CHEATER PADAHAL UDAH DI REPORT MASIH AKTIF AJA TU CHEATER (SALAM DARI BINJAI),1
"sering mengalami bug saya,waktu spawn itu senjata gak bisa di pegang waktu di TDM,dan waktu di klasik habis terjun dari pesawat itu bug juga tanah nya patah2 padahal hp nya kuat+wifi ?+stap kaki langkah musuh juga tidak terdengar padahal suda maks volume in game ,dan di out game .PERBAIKI LAH DEV SUDAH LAMA BUG SPERTI INI!",0
"Plis lh tenchen yg aplikasi gfx di izinin akses, krna bnyk player di luar sana yg ingin main. Dan skrng krna gfx tdk bisa bnyk yg ingin pensi",1
Pubg,1
Viktor celek,2
Kenapa sih minta download obb servis.. Apa maksud nya aku ngk ngerti.. Download nya di mn???,0
"Maaf Kasih Bintang 2, Karena Kenapa Setelah Pubg Update Ke 2.0 Makin Buruk Di Performa, Dulu Sebelum Update Ke 2.0 Saya Main Enak Enak Aja Tidak Crash Tapi Kenapa Saat Update Ke 2.0 Saat Buka Pubg Langsung Crash (crashing when opening Pubg before the logo appears). Tolong Perbaiki🙏",0
Kenapa blm bs update.. Padahal temen2ku udh bs update..,1
"payload 2.0 can fill your spare and not too tense. why did you delete it from the game? let me know if there are more, because my pubg car was deleted until payload 2.0 came back. thank you",1
Banyak bug.ukuran juga smkin besar.kalau main suka lag patah².tolong di perbaiki.thanks,1
Setelah update susah nyari match + jaringan server nya tidak stabil terus🙂,2
Sangat bagus dan hebat,2
Udah updet jadi sussah ganti scop,0
Game ini cukup seru dimainkan dan cukup bagus tapi menurut saya game ini masih memiliki banyak bug seperti saat turun di karakin kita seperti tidak bisa berhenti dan saat mode deathmatch sangat banyak bug yang meresahkan seperti musuh belum ter load match tidak berjalan padahal sudah ada suara dan kadang tidak ada senjata padahal harusnya ada jadi harapan saya update selanjutnya jangan hanya ditambahkan fitur baru tetapi perbaiki juga bug-bug meresahkan yang menggangu gameplay,1
Hp kentang mana bisa,1
Tolong di perbaiki bug-bug nya yang meresahkan🙏🙏🙏🙏,1
Seru,2
MAU LOGIN AJA DIPERSULIT💩👎,0
Mantap,2
Grafik bgs,2
Thank you for the Event with Blackpink,2
Heheh aku winet level 81 bisa ghosst 😊😊😊😊,1
Loading nya lama tp gapapa,2
Untuk member tolong kurangkan penyimpanan pubg karna sekarang banyak makan internal karna itu banyak teman gua pada pensi tolong dibalas,0
hard to login after this last update..can you tell me why ? and lose all of stuff in metro royale...now i lost all of my weapons in metro royale,1
Event-nya yang bagus dong,1
Kenapa network error terus . Pasti habis update selalu ada masalah ini game anjingggggg,1
Kok gk bisa login 🥱🥱,0
PUBG 😎 seru banget mainnya,2
"Halo 🙏, Saya ingin menyampaikan Keluhan saya, ini kenapa tidak bisa update ke versi 1.9 ya?, pdhal teman teman saya sudah update dan bisa sedangkan saya tidak bisa, mohon di tindak lanjuti min",1
"Ini gimana sih hbs updet selesai, login kembali suruh update lagi",1
Saya rindu s6-10,1
Update gamenya jangan di tambah besar kapasitasnya So kasian kami pengguna hp kentang yg ingin main pubg,1
Sekarang game pubg ini akan terlupakan karna updatenya terlalu tinggi sehingga sudah tdk bisa dinikmati,0
Fitur ganti cepat teropong di hp A52 kok ngak ada ya,0
Game taek,0
Segi grafik ok.segi random team paya masa gw dapet Bot Mulu.,2
Ngebug mulu,0
Gedang goreng gedang kepok,2
"bek kali updatetan nya,bolak balek update habes la gini paket ku lae",0
im back,2
Abis update ko malah jembatannya lebar pula semakin susah buat begal jembatan,0
Asik,2
Ping sering naik.!!! Padahal sinyal bagus,0
Iyar,1
Knap login gagal code di sururlh masok fersi terbaru,2
Game nya sih bagus tapi mb nya besar pubg turunin dong mb nya ff aja mb nya cuman 376 mb,2
Karena saya pemain ff,1
dulu main di ram 3/32 lancar tapi g tau tuh skarang,2
Tolong pubg mobile seperti dulu ringan Kalo sekarang file nya besar Tolong ya untuk player hp kentank Agar bisa bermain lebih nyaman,1
Makasih krafton/Tencent udah sediakan material di shop walaupun sekali seminggu🥰,2
Semakin hari semakin besar ya bng,2
Sinyal gue uda 4g+ uda bagus tapi di gamenya sinyalnya merah gimana dah? Mohon diperbaiki,0
"Sy suka gem ini tp pas masuk ko kembali,🙄👏",0
Belum pernah main tapi moga aja bagus ??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,2
setelah update setiap turun dari mobil saya nge freez,2
Yg bikin malas main pubg penyimpanannya yg terlalu makan ruang,1
"kalau main suka ngebug apalagi klau main di livik terus bar bar pasti langsung ngebug dikarakin jg, tolong ditingkatkan sama udh ga seru lagi :"") gak kyak waktu season awal awal",1
"Game nya Bagus,cuma sering ngelag",1
Game nya parah banget gak mau main stuck di loading screen nya dan MB nya makin update makin berat saya tidak mau atau tidak suka👎dan membuat saya pusing😵 dan tolong di turunkan MB nya sangat berat minimal 468 MB lah atau 482 lah tolong,0
Benerin bug gyro,0
Sabi mantap betul,2
Keren,2
lama lama kek ep ep..rame bet skinnya,2
gg kali,2
"Saya dah sering atur sensitivitas udah pas,malah main kembali ulang lagi sentivitasnya ngga mau diam,padahal dah di save tetap aja kembali lagi gerak nya",0
Ini baru geme,2
Kenapa sih terlalu lama di Download,0
"Ka maaf, kalau bisa jangan terlalu besar untuk update nya, karena tidak semua mempunyai smartphone bagus🙏",2
Mohon diperbaiki masalah high ping yang sering terjadi,2
Kenapa Setiap saya ingin masuk game selalu forclose? Tolong min handphone ku Vivo Y12s Android 11 mohon jawabanya,1
tolong lah PUBG nih setiap mau terjun ko sering nggebag,0
Tolong suara step d perjelas kan lagi karena dulu sama sekarang suara langkah dan jarak dekatnya step musuh sulit d prediksi. Kadang seketika ada lawan muncul d depan. Tanpa adanya suara step dan langkah kaki. Hanya itu saran saya . Kalau memang sudah tidak bisa d perbaiki lagi aq uninstal saja game kesayangan saya ini. Ram 4 juga sudah sangat berat bermain sekarang ini,0
Gamenya sih bagus tapi tolong ini musuhnya jangan setara kan dirank tapi setarakan dicara gameplay nya kalo GAMEPLAY nya bagus lawan jg harus bagus kalo masih pemula lawan nya jg harus pemula dong mohon ini pubg difix ini,2
YANG MAU MABAR SAMA AKU NI NAMA PUBG AKU:BTR¹¹AFIF,2
Sihin,1
Bagaimana atasi masalah obb kehapus??,2
Setelah update pubg saya kok jadi ngelag padahal data Masi ada jaringan di daerah saya juga jaringan bagus tapi kok waktu login pubg pasti ada tulisan waktu permintaan habis saya coba berulang kali tetap sama Tolong di perbaiki!!,1
makin lama makin jelek in geam,1
Tolong perbaiki bug saat recall..,1
Player potato smngt yehhh🥳😊,2
subasa episode,1
Kenapa ya pubg sekarang kalo main sinyalnya selalu patah² pdhal pas masih dilobby sinyalnya bagus tpi pas terjun didunia perang ehh tiba tiba sinyalnya ilang Kadang ada tulisannya server tidak merespon tolong dong diperbaiki Kalo begini terus kita para player malah ngerasa keganggu Tolong kedepannya diperbaiki lagi,1
Musuh sekarang bot,2
Saya suka game yang berkolaborasi sama anime naruto atau Tokyo ghoul,2
Susah log fb,1
Baknya lebih di perbaiki lagi,2
"Tolong yg tidak terlalu berguna gausah dimasukkan dong, berat, dan makin kesinj makin berat lho",0
"Tolong untuk bug nya di perbaiki, semakin kesini makin besar update nya tapi masalah bug masih belum teratasi.",0
"Kadang kalo turun pasti parasutnya gk mau ilang, akhirnya malah ngestuck. Trus klo di lobby kadang suka lag tapi kalo ingame mah gk. Tolong di fix.",1
Sering ada masalah sama sinyal kadang event gk bisa dibuka.dan skarang malah tambah sering tak terhubung ke server.pdhl udah pake wifi.tolong laaaah.,0
"Game sudah oke, sudang bagus poko nya. Tetapi knapa sering ada perbaruan nya ya? Dan data pun besar saat akan perbarui nya..",1
PUBG sangat baik buat saya,1
"1.bug name tag teman hilang jadi kiranya musuh, klo main random bug nametag ilang otomatis kita kan nambakin, pasti random nya g Terima dg jadinya ngebom kita 2.bug ping/ms, sering terjadi ketika bermain pubgm, sinyal bagus tapi sinyal di pubg jelek Minta tolong untuk di benerin saya sudah kejadian 3kali Dan yang ke 3kalinya baru saja Tolong semua bug di benerin dan klo bisa memorinya di kecilin kasian HP HP yang ga mendukung buat main pubg/yang mau main di map lain tetapi blm dowload. 🙏🙏🙏",1
"4 dlu karena masih banyak bug, 😜😜",2
"Game haram nih boss 😎 senggol dong, Anjay Alok",0
Jujur updetan baru ini banyak bug nya sinyal udh udah stabill tapi kalo mau masuk suka loading lama masuk nya Niatan mau ngepus conqu awal season malah tergangu sama bug nya.ngk bisa ngelloot senjata. itu aja ulasan saya tolong di perbaiki masalah bugnya para pihak krafton tolong segera di perbaiki?,0
Makin parah untuk hp kentang mending pada delet aja nih game.. Selain ini game lintah bikin hp kalian lemot dan bisa bikin kalian sakit..,0
"Kebnyakan bug entahh dari suara ataupun tombol tombol lainnya.,mohon perbaikan segera thnkss",2
Saya mau main lagi tapi gameya berat,0
"Hallo Tencent , Saya player Lama entah kenapa Semakin lama semakin kesini Game PUBG semakin berat di Hp .kasian player Hp kentang . Tolong kembalikan PUBG yang dulu yang enak di Pake di HP apa saja. Thanks",0
Lambat x kalo Jalan,0
Yaaa,1
Hp saya sering leg saat main karena hp saya jelek karena itu saya tidak dapat bermain pubg,2
Baik,2
Game ini bagus banget,2
Saya kemaren udah apdet sekarang kok di suruh apdet lagi si gimn ini..baru aj kemaren,1
Terbaik game ini .. kusus game org kaya,2
banyak bug dalam event vibrant,0
"Enakan pubg only old dulu really perang yg skrang kaya main an anak2 ,mending main pubg PC LG bye pubg mobile",0
Knpa setiap update slalu hrs dwonlod ulng maps nya itu doang yg sya keluhkan untuk yg lain nya bagus,2
"Bintangnya naik 1 ya karena bug sudah diperbaiki, tapi tolong dong untuk sistem peti premium kembalikan seperti dulu, yang 5 kali draw dijamin mendapatkan legendaris, sekarang malah epic jaminannya",0
Gem burik gua lama lama nunggu malah gak bisa ke buka aelah gimana si,0
Aku anak ff game ini bagus banget 🥰🥰🥰🥰🥰,2
"Tingkatkan update an nya,, buat HP kentang semakin KENTAANG.. YEAAHHH..",1
Game nya bagus hd lagi GK kek ff burik,2
Mantap,2
"Anjir gw terakhir main 12 july,dan sekarang gw update nggak bsa login di bilang oterasi gagal ,gimana ni tencen ,🥲🥲😭",0
Semoga bisa perbaiki ping ketemu lawan,1
Game ini enak sekali,0
Game burik,0
Maksih akhirnya aku bisa download tapi knp patah patah sih gw pen mabar harus emosi gitu,2
mohon min bantuan nya setiap saya mau main clasic atau TDM saya selalu terjadi bug analog yang kadang² gerak sendirii saya sangat merasah terganggu kadang² di saat ada musuh analog nya selalu gerak sendirii mohon bantuannya 🙏🙏,0
ok,2
Saya gak suka pembaruan nya udah ada 10 kali pembaruan tapi Ndak bisa masuk2 di games pembaruan terus bikin habis paket tolong ya di liat benar2 baru saya kasi bintang 5 lagi,1
"Mulai hari ini,saya putuskan untuk pensiun & uninstal game broken ini,game udah lama bukannya makin baik malah makin buruk,update update jualan skin tapi kuailitas ping gak pernah dibenahi,main game ini bukannya have fun malah jadi stresssss",0
Karena gw player ff 🗿,1
Sonia bagus mainannya,2
Fps drop,1
"maaf min,saya ngasih tau aja untuk cheater dan bug nya mohon di tindak.Makin kesel saya min🗿",2
game nya jelek,2
"Seru cumanya jadi ribet, masih inget dulu pas colab ama resident evil gamenya simpel, player baru main juga langsung paham gunanya fitur A untuk apa, fitur B untuk apa, ini saya main malah gatau apa² jadinya, modenya juga ribet banget pindahnya karena kebanyakan fitur, jadi kalau bisa buat gamenya simpel kek dulu lagi",0
Nice,2
Tolong yah musuh tiba tiba ngeblink dan tidak jiggle tetapi ngeblink senjata juga tidak bisa di pencet tolong di perbaiki ya 🥺,2
Game Nya Seru Bett Aslii,2
"Gk bisa update,padahal space memori masih banyak",1
Lebih di tingkat lagi,1
"Tolong lah TENCENT Buka 60 FPS untuk Hp Reno 5 F, Karena hp ku mentok ke 30 FPS aja, Padahal hp ini Keliwat mampu kalo main ke 60 fps SMOOTH, Hd pun juga mampu 🥲🥲",0
Masalahnya bug yg sering terjadi pada bagian map,2
"Akun udah 2 tahun tapi baru kali ini saya gak bisa login, gimana ya ?",0
"Rank sy crown 3 sy setiap main erangel, livik misih tinggal di bawah 20 kok hasilnya malah minus? Ini gamenya rusak? Pantesan Krafton buat game pubg seri new state. di new state musuh kurang dri 30 aja dpt plus bkn minus. Mangkanya klo buat game yg bener",0
Mantap,2
☺️,2
Mkin aneh2 updatennya..mkin mndekati FF..mndingan kyak lalu,1
Ga bisa masuk lewat akun facebook masa? Harus bikin akun baru lagi sayang banget,0
Tingakatkan kualitas game ny lagi^^,1
"Kenapa min pas mau main si datanya tiba² ilang, jdi harus instal ulang",2
"Tolong bos ga usah di UPDATE Hp saya cuma ram 2gb,nnti lemot lagi",2
Wah game raham,0
Tolong fix bug di arena perang klo respawn tiba tiba bug ke pulau respawn trus terbang dan gak bisa kemana mana,2
sangat acumalaka n lmao pisan kang,2
Kebanyakan fitur kebanyakan bug,1
Mau coba dulu nihgame bagus apa nga nya,0
Belum bisa update 1.8,1
"Mohon maaf sebelum nya untuk pihak pubg mobile masak udah di update masih aja server tidak merespon, waktu permintaan habis. Sinyal stabil masak gk bisa login pekek wifi juga sama tolong di perbaiki lagi..",1
"Mantap lah pokoke... Cuma kadang ngk bisa main,sebab tidak mau kebuka,Loading melulu",2
Game racing,0
Baguss,2
Untuk developer.... Kenapa sekarang ganti server susah banget nunggu sebulan,2
"TK tau,kasi je",2
Resa,2
Bagus,2
"Tolong jangan pake batasan tier kalau mau mabar dengan sesama player, gw berada di rank Diamond dan temen gw yang baru main berada di rank silver, dan gw pengen ngajarin dia main tetapi karena ada batasan tier jadi nya ga bisa... tolong di bebasin aja banyak yg mau main untuk kesenangan secara bersama sama tapi terhalang oleh tier yang berbeda",1
Game kroados° C¡Krim Kru2?! Gruforu Gre gre! jarikaiπ 99 Nro? 100 Whater Grane? m'p! 🙂,0
Kok ngak bisa ya,0
babaji,2
sering mengalami frame drop tolong di perbaiki,1
"Hallo tencent, kami sering mengalami bug tembakan musuh seperti suara single padahal yang sebenarnya auto tembakan dari musuh selagi berperang , jadi mohon pihak tencent segera minghilangkan bug tsb! Terimakasih.",0
min update collab marshmellow dong biar asik dan juga topengnya gratis sama baju celana juga gratis plis min,2
